zip,city,state,lat,lon,dma_code,adoption_rate,population
99199,Raleigh-Durham,NC,36.02602,-78.19276,560,0.0643,36506
64983,Raleigh-Durham,NC,35.51516,-78.87976,560,0.1002,50154
98954,Raleigh-Durham,NC,36.12175,-78.42635,560,0.0698,75114
99725,Raleigh-Durham,NC,35.33745,-78.24862,560,0.0874,17254
93165,Raleigh-Durham,NC,35.79662,-78.64259,560,0.0893,40426
67605,Raleigh-Durham,NC,36.14841,-78.52785,560,0.0602,67739
18130,Raleigh-Durham,NC,35.60352,-78.44795,560,0.0985,5275
10222,Raleigh-Durham,NC,36.05378,-78.85815,560,0.0582,73279
90996,Raleigh-Durham,NC,35.5051,-78.73314,560,0.1026,44949
76137,Raleigh-Durham,NC,35.48034,-78.61459,560,0.1037,67878
68871,Raleigh-Durham,NC,35.78664,-78.89402,560,0.0694,23244
45529,Raleigh-Durham,NC,35.95725,-78.4685,560,0.0815,77622
24684,Raleigh-Durham,NC,35.9294,-79.0816,560,0.0783,59761
27962,Raleigh-Durham,NC,35.64466,-79.0331,560,0.0706,62086
20663,Raleigh-Durham,NC,35.35908,-78.36926,560,0.0955,19226
34702,Raleigh-Durham,NC,35.79322,-78.69685,560,0.0825,73872
46326,Raleigh-Durham,NC,35.94239,-78.98885,560,0.0569,37181
55183,Raleigh-Durham,NC,35.42474,-78.34663,560,0.0688,27636
99773,Raleigh-Durham,NC,35.96926,-78.802,560,0.0823,12451
96198,Raleigh-Durham,NC,36.07912,-78.3797,560,0.0849,47051
30874,Raleigh-Durham,NC,35.44453,-78.79556,560,0.0927,76305
24234,Raleigh-Durham,NC,35.45081,-78.87153,560,0.0798,4390
06870,Indianapolis,IN,39.42335,-86.00765,527,0.0671,19373
46057,Indianapolis,IN,39.99276,-85.8929,527,0.0694,73545
76460,Indianapolis,IN,40.21127,-86.05269,527,0.0727,36535
39368,Indianapolis,IN,40.1782,-86.32915,527,0.0743,43873
86448,Indianapolis,IN,40.12015,-85.9247,527,0.0602,68855
15063,Indianapolis,IN,39.5779,-86.27594,527,0.0885,49210
89205,Indianapolis,IN,40.01136,-86.51271,527,0.0958,77541
80687,Indianapolis,IN,40.18024,-86.31456,527,0.0607,60741
37982,Indianapolis,IN,39.57277,-85.79888,527,0.0844,73190
04651,Indianapolis,IN,40.14598,-86.4948,527,0.0715,72721
42932,Indianapolis,IN,40.21167,-86.33477,527,0.0577,35221
29433,Indianapolis,IN,39.77057,-86.59434,527,0.0665,64486
74973,Indianapolis,IN,39.93192,-86.46897,527,0.0604,45788
12911,Indianapolis,IN,39.44194,-85.97905,527,0.0954,8096
79328,Indianapolis,IN,40.04239,-85.8489,527,0.0851,41801
15458,Indianapolis,IN,40.05644,-86.53482,527,0.0568,50276
30010,Indianapolis,IN,39.43232,-85.8786,527,0.0875,14876
56586,Indianapolis,IN,39.90009,-86.4767,527,0.0858,66017
31338,Indianapolis,IN,39.67824,-85.73924,527,0.0727,25086
08982,Indianapolis,IN,39.62078,-86.05023,527,0.1002,29740
78401,Indianapolis,IN,39.8549,-85.94001,527,0.0804,37227
37402,Indianapolis,IN,39.5136,-85.88328,527,0.076,53801
69265,Indianapolis,IN,39.91589,-85.87047,527,0.0616,71756
67623,Indianapolis,IN,39.9519,-85.96992,527,0.0575,69268
91215,Indianapolis,IN,39.72993,-86.60186,527,0.055,8200
90134,Indianapolis,IN,39.70423,-85.93829,527,0.0738,40026
47420,Indianapolis,IN,39.51199,-85.74379,527,0.0763,34612
97218,Indianapolis,IN,39.59819,-86.12644,527,0.078,44033
21922,Indianapolis,IN,40.01161,-86.34489,527,0.0935,70971
15399,Indianapolis,IN,40.04175,-86.32011,527,0.0614,56963
58488,Indianapolis,IN,39.63364,-86.19068,527,0.0887,53747
66896,Indianapolis,IN,40.00813,-86.44989,527,0.0719,3405
08384,Indianapolis,IN,39.49896,-86.30187,527,0.0629,64913
65620,Indianapolis,IN,39.43703,-86.02037,527,0.0738,34869
42712,Indianapolis,IN,39.93569,-86.31285,527,0.0557,29953
99841,Indianapolis,IN,39.96313,-85.9292,527,0.0967,35248
92278,Indianapolis,IN,39.683,-86.6066,527,0.0961,5150
72881,Indianapolis,IN,39.52509,-86.53506,527,0.0951,21484
82051,Indianapolis,IN,39.85099,-86.53808,527,0.1001,23167
24557,Indianapolis,IN,39.54307,-86.54141,527,0.0943,13133
28818,Indianapolis,IN,39.48791,-86.45142,527,0.0977,13979
38453,Indianapolis,IN,39.456,-86.54777,527,0.0857,13847
50974,Indianapolis,IN,39.87778,-86.33641,527,0.0942,2717
72314,Indianapolis,IN,39.57662,-85.80829,527,0.0896,7454
13970,Indianapolis,IN,39.81348,-86.49463,527,0.0891,28558
50382,Indianapolis,IN,39.56976,-86.41772,527,0.0944,17481
21299,Indianapolis,IN,39.43154,-85.91072,527,0.0823,36206
21799,Indianapolis,IN,40.00655,-85.96127,527,0.0866,28358
34262,Indianapolis,IN,39.35699,-86.03205,527,0.0871,3716
22465,Indianapolis,IN,40.07299,-85.80049,527,0.0715,70531
17932,Indianapolis,IN,39.90431,-85.77492,527,0.085,70090
60996,Indianapolis,IN,40.01035,-86.16721,527,0.0561,74235
66045,Indianapolis,IN,39.69089,-86.30646,527,0.073,31489
41882,Indianapolis,IN,40.03651,-86.41414,527,0.0864,31920
68343,Indianapolis,IN,39.43134,-86.14391,527,0.0894,53256
60306,Indianapolis,IN,39.46955,-85.74342,527,0.0831,14643
46349,Indianapolis,IN,40.0779,-86.58077,527,0.0632,42363
87932,Indianapolis,IN,39.44977,-86.11094,527,0.0818,20052
19982,Indianapolis,IN,39.84108,-86.07041,527,0.0635,14442
35781,Indianapolis,IN,39.95316,-85.95445,527,0.0858,35890
64812,Indianapolis,IN,40.21795,-86.33426,527,0.0734,14200
40109,Indianapolis,IN,40.01585,-86.59618,527,0.0839,72515
10713,Indianapolis,IN,39.57218,-85.95746,527,0.0585,12610
67803,Indianapolis,IN,39.8511,-85.79162,527,0.0844,73931
45894,Indianapolis,IN,39.79258,-85.88347,527,0.0629,57400
19724,Indianapolis,IN,39.95478,-85.76494,527,0.0807,52513
56949,Indianapolis,IN,39.9805,-85.9023,527,0.0583,10483
16163,Baltimore,MD,38.95935,-76.33434,512,0.0592,41784
76270,Baltimore,MD,39.31378,-76.58943,512,0.0553,16979
26119,Baltimore,MD,39.44938,-76.6979,512,0.0582,65228
94573,Baltimore,MD,39.1756,-76.16261,512,0.0561,26119
11279,Baltimore,MD,38.90763,-76.56607,512,0.0983,53980
15687,Baltimore,MD,39.05685,-76.59823,512,0.097,35524
93672,Baltimore,MD,38.8626,-76.64077,512,0.0865,41747
70032,Baltimore,MD,39.33754,-77.01201,512,0.0721,57637
18185,Baltimore,MD,39.72858,-76.70297,512,0.0773,39177
53071,Baltimore,MD,39.50317,-76.71908,512,0.0868,28664
32964,Baltimore,MD,39.39575,-77.04784,512,0.0628,25445
41529,Baltimore,MD,39.15729,-76.3979,512,0.0549,14519
14055,Baltimore,MD,39.69575,-76.20809,512,0.0823,11318
80320,Baltimore,MD,39.24349,-76.29193,512,0.0555,45377
42873,Baltimore,MD,38.97475,-76.98721,512,0.0781,71219
91095,Baltimore,MD,39.21658,-76.17708,512,0.07,30853
34169,Baltimore,MD,39.00824,-76.76185,512,0.0887,60210
55828,Baltimore,MD,39.69494,-76.50129,512,0.0647,77216
37664,Baltimore,MD,39.54394,-76.22835,512,0.076,74551
64418,Baltimore,MD,39.34716,-76.25402,512,0.0953,61278
65568,Baltimore,MD,39.05977,-76.55443,512,0.0683,8100
84454,Baltimore,MD,39.69668,-76.82652,512,0.0879,21860
70106,Baltimore,MD,39.1619,-76.20057,512,0.0981,71459
74873,Baltimore,MD,39.16327,-76.20615,512,0.0901,46351
99919,Baltimore,MD,39.67007,-76.50102,512,0.086,74438
28803,Baltimore,MD,38.95833,-76.649,512,0.0568,26176
50840,Baltimore,MD,39.48358,-76.29405,512,0.0706,36235
30926,Baltimore,MD,39.37233,-76.85122,512,0.0689,4283
72452,Baltimore,MD,39.48392,-76.53837,512,0.0764,57728
44642,Baltimore,MD,38.85041,-76.74562,512,0.0781,46468
26233,Baltimore,MD,39.73505,-76.75606,512,0.093,32576
42997,Baltimore,MD,39.28313,-76.61273,512,0.0929,17911
55863,Baltimore,MD,39.0427,-77.05055,512,0.0766,61925
84434,Baltimore,MD,39.70055,-76.22449,512,0.0727,67512
10439,Baltimore,MD,38.9349,-76.38442,512,0.0779,24494
81615,Baltimore,MD,39.62958,-77.02388,512,0.0628,65049
49126,Baltimore,MD,39.7377,-76.93741,512,0.0662,43952
45068,Baltimore,MD,39.3796,-76.76616,512,0.0994,14022
41608,Baltimore,MD,39.45138,-76.76842,512,0.0629,77464
33306,Baltimore,MD,39.56581,-77.01667,512,0.0762,31101
24779,Baltimore,MD,38.95014,-76.84342,512,0.0879,77870
77440,Baltimore,MD,38.95779,-76.80512,512,0.0569,64411
04229,Baltimore,MD,39.70558,-76.18196,512,0.0634,35834
26079,Baltimore,MD,39.11322,-76.64251,512,0.0976,28472
70418,Baltimore,MD,38.88579,-76.21935,512,0.0976,3114
07538,Baltimore,MD,39.63595,-76.96669,512,0.0824,25750
57557,Baltimore,MD,38.86214,-77.00794,512,0.0655,28091
76974,Baltimore,MD,39.68199,-76.61798,512,0.1,46788
46295,Baltimore,MD,38.93353,-76.23283,512,0.0568,10421
87712,Baltimore,MD,39.47765,-76.60135,512,0.0649,10416
47864,San Diego,CA,32.46587,-117.54017,825,0.0791,61669
62507,San Diego,CA,32.37793,-117.10795,825,0.0593,36883
45634,San Diego,CA,33.05424,-117.05465,825,0.0793,74550
58239,San Diego,CA,32.49479,-116.97165,825,0.0578,46547
09099,San Diego,CA,33.06166,-117.3429,825,0.0777,30727
27393,San Diego,CA,32.27279,-116.99443,825,0.0804,45730
61344,San Diego,CA,33.16118,-116.96396,825,0.0616,20886
65173,San Diego,CA,33.08633,-117.22016,825,0.0597,52008
87144,San Diego,CA,32.7414,-117.13659,825,0.0605,10380
83691,San Diego,CA,32.76837,-116.78864,825,0.0521,61233
03268,San Diego,CA,32.39246,-116.76131,825,0.0586,38025
69565,San Diego,CA,32.41811,-116.73946,825,0.0679,66367
05741,San Diego,CA,32.70331,-117.06342,825,0.0809,54926
86954,San Diego,CA,32.76422,-117.31048,825,0.0579,21306
90353,San Diego,CA,32.97529,-117.2217,825,0.0547,18028
42888,San Diego,CA,32.50688,-117.23726,825,0.0891,53729
08220,San Diego,CA,32.73709,-116.90679,825,0.0507,73176
96354,San Diego,CA,32.777,-116.96494,825,0.0625,44113
51018,San Diego,CA,32.53572,-116.99125,825,0.0489,23923
69965,San Diego,CA,32.8401,-117.26764,825,0.0802,40000
52695,San Diego,CA,32.61897,-117.02402,825,0.0547,32702
66933,San Diego,CA,32.35043,-117.47471,825,0.0872,37505
51539,San Diego,CA,32.8387,-116.87509,825,0.0603,29418
77949,San Diego,CA,33.05625,-117.32557,825,0.0512,46706
86140,San Diego,CA,32.39906,-117.40608,825,0.0539,76524
43261,San Diego,CA,32.88499,-117.14501,825,0.0794,13460
87072,San Diego,CA,32.90182,-117.12726,825,0.0612,53025
47085,San Diego,CA,32.84403,-117.59224,825,0.0686,3222
66021,San Diego,CA,33.00811,-117.20963,825,0.0671,67726
49811,San Diego,CA,32.36531,-117.19471,825,0.0571,45916
08138,San Diego,CA,32.52985,-117.25925,825,0.074,64708
39465,San Diego,CA,32.32916,-117.57021,825,0.0727,23152
52795,San Diego,CA,32.38189,-117.40867,825,0.0554,60793
38212,San Diego,CA,32.79179,-117.13582,825,0.0895,5930
03503,San Diego,CA,32.3666,-117.33216,825,0.0538,59098
31346,San Diego,CA,32.59288,-116.9565,825,0.0883,11770
56120,San Diego,CA,32.89518,-116.7682,825,0.0678,22360
03743,San Diego,CA,33.06225,-117.48498,825,0.0552,7962
09823,San Diego,CA,32.93171,-117.3455,825,0.0528,41845
42539,San Diego,CA,32.26828,-116.95146,825,0.0896,41220
48977,San Diego,CA,32.79431,-117.41091,825,0.0818,54010
48847,San Diego,CA,32.97786,-117.432,825,0.0779,60484
62669,San Diego,CA,32.54542,-116.95876,825,0.089,64000
29937,San Diego,CA,33.03523,-117.25067,825,0.0658,49688
50000,San Diego,CA,32.89997,-116.86658,825,0.0864,72177
51823,San Diego,CA,32.42809,-117.30292,825,0.0611,2545
21386,San Diego,CA,33.15951,-117.33439,825,0.0869,4561
93576,San Diego,CA,32.58955,-116.90575,825,0.0762,46976
64987,San Diego,CA,32.98758,-117.47115,825,0.0718,65122
99889,San Diego,CA,32.77152,-116.88761,825,0.0688,64832
75676,San Diego,CA,32.70179,-116.94858,825,0.0788,46382
77606,San Diego,CA,32.96443,-117.27307,825,0.0762,51967
01753,San Diego,CA,33.07498,-116.76494,825,0.0805,52463
47047,San Diego,CA,33.03882,-116.80734,825,0.0719,73981
38205,San Diego,CA,33.10129,-117.55334,825,0.0852,77501
29065,San Diego,CA,33.16359,-116.96045,825,0.0781,61302
56204,San Diego,CA,32.82252,-117.43584,825,0.0709,22927
95544,San Diego,CA,33.04445,-117.06467,825,0.0674,50214
65159,San Diego,CA,32.98994,-117.22512,825,0.0684,33657
95316,San Diego,CA,33.08324,-117.45142,825,0.0802,52455
81692,San Diego,CA,32.80334,-117.10435,825,0.0789,41919
79484,San Diego,CA,32.87581,-117.27844,825,0.0807,67195
77756,San Diego,CA,32.84468,-116.71424,825,0.0599,3126
41645,San Diego,CA,33.07176,-117.13871,825,0.075,53086
64904,San Diego,CA,33.15425,-117.25969,825,0.0784,34585
48550,San Diego,CA,32.99171,-117.35127,825,0.0865,22657
54999,San Diego,CA,32.44984,-117.01099,825,0.0559,12954
74330,San Diego,CA,32.72312,-117.11108,825,0.0872,20176
51059,San Diego,CA,33.07864,-116.90215,825,0.0799,18797
70499,Nashville,TN,36.29067,-86.82916,659,0.0911,26776
01489,Nashville,TN,36.39433,-86.59807,659,0.073,8799
72013,Nashville,TN,35.7596,-86.58292,659,0.0891,49791
98298,Nashville,TN,35.88379,-86.65231,659,0.0687,12502
73290,Nashville,TN,36.34014,-86.85845,659,0.0975,58049
02149,Nashville,TN,36.18719,-86.85398,659,0.0877,48683
32050,Nashville,TN,36.51861,-86.69484,659,0.0593,23376
55024,Nashville,TN,36.60837,-86.52203,659,0.1013,65445
41709,Nashville,TN,35.88832,-87.13559,659,0.0988,42232
36101,Nashville,TN,35.99801,-86.45261,659,0.0934,61788
38884,Nashville,TN,35.77001,-87.16392,659,0.0748,72619
20705,Nashville,TN,35.97483,-86.84971,659,0.0839,16258
18547,Nashville,TN,36.47387,-86.94345,659,0.0757,38437
21430,Nashville,TN,36.33426,-87.08721,659,0.0794,9800
12499,Nashville,TN,36.49566,-86.44176,659,0.0605,61917
77572,Nashville,TN,35.99675,-86.77719,659,0.106,54625
40453,Nashville,TN,36.51533,-86.72471,659,0.0858,47705
46167,Nashville,TN,36.01527,-86.44861,659,0.1042,13378
47503,Nashville,TN,36.53658,-86.57891,659,0.0915,31417
38229,Nashville,TN,35.81135,-86.69508,659,0.0711,66255
85300,Nashville,TN,35.88147,-86.64979,659,0.093,31495
64357,Nashville,TN,35.92022,-86.95882,659,0.0753,39130
52632,Nashville,TN,36.55078,-86.58233,659,0.0955,66724
12967,Nashville,TN,36.4153,-86.75665,659,0.0974,42009
69716,Nashville,TN,36.15132,-87.18477,659,0.0936,69871
53182,Nashville,TN,36.43351,-86.58229,659,0.0963,36941
66022,Nashville,TN,35.93851,-86.69363,659,0.0613,35210
65681,Nashville,TN,36.496,-86.40801,659,0.1066,12081
16406,Nashville,TN,36.24919,-86.36568,659,0.1069,62285
54933,Nashville,TN,36.59744,-87.14002,659,0.0896,29465
71324,Nashville,TN,36.48687,-87.15243,659,0.1027,15820
87104,Nashville,TN,35.9403,-86.77723,659,0.0862,4605
31159,Nashville,TN,36.44371,-86.82835,659,0.0668,18818
73937,Nashville,TN,36.25394,-87.12783,659,0.0696,9826
10975,Nashville,TN,36.01259,-87.08422,659,0.0909,31269
04710,Nashville,TN,35.80294,-86.46093,659,0.108,43865
60684,Nashville,TN,36.01901,-86.77591,659,0.1021,35727
48892,Nashville,TN,35.79498,-87.18058,659,0.0664,55038
22853,Nashville,TN,36.61165,-86.50539,659,0.0646,69954
43429,Nashville,TN,36.27336,-86.39943,659,0.1069,20885
86192,Nashville,TN,36.46572,-86.62228,659,0.1072,21807
79656,Nashville,TN,36.36114,-86.41523,659,0.104,59702
05347,Nashville,TN,36.17328,-86.46778,659,0.0779,35954
14041,Nashville,TN,35.74094,-87.04786,659,0.0659,24692
41514,Nashville,TN,35.90127,-86.63965,659,0.0704,13543
57875,Nashville,TN,36.17893,-86.56219,659,0.0731,21271
56147,Nashville,TN,36.54219,-86.77855,659,0.0888,41311
10840,Nashville,TN,36.33144,-87.11157,659,0.0615,50195
57251,Nashville,TN,35.819,-86.94185,659,0.073,16422
50309,Nashville,TN,36.21249,-87.12669,659,0.0814,5543
91188,Nashville,TN,36.07026,-87.07365,659,0.0992,54713
09840,Nashville,TN,35.98802,-86.47548,659,0.0747,52472
55434,Nashville,TN,35.90315,-86.53618,659,0.1023,5226
24934,Nashville,TN,36.53524,-86.39958,659,0.0868,47877
80086,Nashville,TN,36.00482,-87.21054,659,0.0923,7606
85850,Nashville,TN,36.29894,-86.38052,659,0.0666,38946
17397,Nashville,TN,36.18846,-86.59996,659,0.0995,43725
23082,Nashville,TN,36.48874,-87.14938,659,0.1041,39062
54462,Nashville,TN,36.15003,-86.77836,659,0.1062,42329
95808,Nashville,TN,36.14297,-86.41259,659,0.0738,29032
99232,Nashville,TN,36.20305,-86.45529,659,0.1053,6707
86293,Nashville,TN,36.09588,-87.09611,659,0.1077,23333
51782,Nashville,TN,35.72423,-86.87277,659,0.1007,12637
59542,Nashville,TN,36.16771,-87.12745,659,0.0932,12842
75036,Nashville,TN,36.5242,-87.19051,659,0.0647,49859
26740,Nashville,TN,36.39163,-86.82045,659,0.0644,20824
88344,Nashville,TN,36.3039,-86.34766,659,0.0992,64516
90702,Nashville,TN,36.45471,-86.38708,659,0.0939,13465
67384,Nashville,TN,36.04792,-86.59806,659,0.0772,24332
87064,Nashville,TN,36.12331,-87.1047,659,0.0827,15477
44738,Nashville,TN,36.36669,-87.03986,659,0.106,16546
20371,Nashville,TN,36.28084,-86.65247,659,0.0688,70497
72985,Nashville,TN,36.0643,-86.54704,659,0.09,54448
82024,Nashville,TN,36.32459,-86.5026,659,0.0784,9455
78254,Nashville,TN,36.14296,-86.76963,659,0.0805,2847
14943,Nashville,TN,36.27026,-86.52939,659,0.0947,55294
60185,Nashville,TN,36.15633,-86.85104,659,0.1037,54594
43219,Hartford,CT,41.49313,-72.83765,533,0.053,44163
46555,Hartford,CT,41.78474,-72.44598,533,0.0713,44651
95475,Hartford,CT,41.82645,-73.08437,533,0.0554,66437
18083,Hartford,CT,41.66835,-72.44432,533,0.0757,38651
54306,Hartford,CT,41.48443,-72.66645,533,0.0626,4263
44982,Hartford,CT,41.38163,-72.7474,533,0.0641,46052
92053,Hartford,CT,41.40041,-72.29652,533,0.0836,36078
23872,Hartford,CT,41.44653,-72.2497,533,0.0889,5818
49202,Hartford,CT,41.93785,-72.70821,533,0.0722,15064
79415,Hartford,CT,41.69923,-72.74448,533,0.0744,63384
55499,Hartford,CT,42.09363,-72.4369,533,0.0885,76376
21837,Hartford,CT,41.98698,-72.26932,533,0.0601,22161
35850,Hartford,CT,41.97777,-72.43163,533,0.0784,13797
97477,Hartford,CT,42.11174,-72.41967,533,0.0655,62560
44220,Hartford,CT,41.84427,-72.39883,533,0.0674,26397
29409,Hartford,CT,41.69604,-72.35115,533,0.0921,25617
39119,Hartford,CT,41.32791,-72.40027,533,0.0854,66169
52868,Hartford,CT,41.89318,-72.51941,533,0.0788,13685
63068,Hartford,CT,41.61253,-73.10434,533,0.0565,49505
18762,Hartford,CT,41.41296,-72.98989,533,0.0644,65988
11704,Hartford,CT,42.18419,-72.25415,533,0.0667,66367
50603,Hartford,CT,41.56596,-72.82793,533,0.072,43069
13989,Hartford,CT,41.54323,-72.58635,533,0.0543,3812
54345,Hartford,CT,41.92231,-72.56826,533,0.0907,60783
59032,Hartford,CT,41.40473,-72.37879,533,0.0742,4963
45143,Hartford,CT,42.16292,-72.94937,533,0.0844,55559
11541,Hartford,CT,41.51809,-73.11237,533,0.068,9631
02501,Hartford,CT,41.83312,-72.93073,533,0.088,36120
62261,Hartford,CT,41.67886,-72.74854,533,0.0799,39846
86030,Hartford,CT,41.63541,-72.67004,533,0.0598,58757
35484,Hartford,CT,41.98878,-72.66926,533,0.0521,48241
75744,Hartford,CT,41.35862,-72.35924,533,0.0697,7206
48764,Hartford,CT,41.42325,-72.48895,533,0.0563,37328
31697,Hartford,CT,41.4013,-72.62483,533,0.0729,56171
83040,Hartford,CT,41.4974,-72.45215,533,0.084,43809
27196,Hartford,CT,41.38245,-72.2287,533,0.0777,48299
52044,Hartford,CT,41.73343,-72.61489,533,0.0807,33732
40838,Hartford,CT,41.4604,-72.81451,533,0.0791,63667
67503,Hartford,CT,42.02462,-73.02484,533,0.0769,45650
63275,Hartford,CT,41.93986,-72.85578,533,0.0577,37772
69814,Hartford,CT,41.96701,-72.48232,533,0.0886,56738
90216,Hartford,CT,41.37467,-72.3956,533,0.0606,59931
65098,Hartford,CT,41.71471,-72.35081,533,0.0898,5638
99062,Hartford,CT,41.68006,-72.84466,533,0.0922,72469
67214,Hartford,CT,42.20051,-73.12116,533,0.0668,72440
58557,Hartford,CT,41.3643,-72.33945,533,0.0561,38032
68908,Hartford,CT,41.6594,-72.70452,533,0.062,24946
58822,Hartford,CT,41.91625,-72.55978,533,0.0531,57975
14939,Hartford,CT,42.16178,-73.11418,533,0.0499,66766
46134,Hartford,CT,41.40683,-72.60662,533,0.0763,36259
71944,Hartford,CT,41.63553,-72.723,533,0.0875,15529
63888,Hartford,CT,41.5561,-72.93505,533,0.059,39590
57923,Hartford,CT,41.99362,-72.46489,533,0.0541,19228
90857,Hartford,CT,41.96074,-72.93367,533,0.0782,45185
35383,Hartford,CT,41.35337,-72.813,533,0.0786,56225
52239,Hartford,CT,41.64663,-72.91218,533,0.0761,60586
44878,Hartford,CT,41.4678,-72.67032,533,0.072,50630
89336,Hartford,CT,41.92784,-72.96422,533,0.0728,37848
49034,Hartford,CT,41.77381,-72.9749,533,0.0658,28853
73223,Hartford,CT,41.39489,-72.38485,533,0.0592,31685
75248,Hartford,CT,41.67162,-73.00328,533,0.0536,8428
40833,Hartford,CT,41.70654,-72.91359,533,0.0799,50873
67147,Hartford,CT,42.01094,-72.51245,533,0.0855,8886
51420,Hartford,CT,41.61143,-73.10951,533,0.067,59492
79457,Hartford,CT,41.76637,-73.08229,533,0.0876,47931
78943,Hartford,CT,41.88477,-72.74213,533,0.0554,64549
53462,Hartford,CT,42.19384,-72.73413,533,0.076,41368
80572,Hartford,CT,41.92292,-72.75994,533,0.0498,19233
02714,Hartford,CT,41.7164,-72.6942,533,0.0765,40807
04927,Hartford,CT,42.15079,-72.47843,533,0.0701,8709
65227,Hartford,CT,41.60539,-72.6975,533,0.0741,31637
98481,Hartford,CT,41.89697,-72.54806,533,0.0917,14769
39783,Hartford,CT,41.98504,-72.7315,533,0.0596,6475
89508,Hartford,CT,42.0423,-72.87555,533,0.0814,24478
04272,Kansas City,MO,39.24977,-94.98018,616,0.0724,70236
56772,Kansas City,MO,38.74607,-94.95419,616,0.0551,45295
65994,Kansas City,MO,39.34548,-94.49072,616,0.092,13442
62286,Kansas City,MO,39.23803,-95.01926,616,0.0698,63124
18182,Kansas City,MO,39.40183,-94.61317,616,0.0881,58676
44315,Kansas City,MO,38.78383,-94.26403,616,0.0598,8065
69734,Kansas City,MO,38.91038,-94.46105,616,0.0742,7160
99038,Kansas City,MO,38.94845,-94.1531,616,0.09,73697
50605,Kansas City,MO,38.80018,-94.94388,616,0.0619,59939
16243,Kansas City,MO,39.06998,-94.38502,616,0.0585,49927
44541,Kansas City,MO,39.29562,-94.82926,616,0.0636,59983
32543,Kansas City,MO,38.82112,-94.92909,616,0.0829,11385
18601,Kansas City,MO,38.84849,-94.91867,616,0.0798,20849
94866,Kansas City,MO,38.89003,-94.64232,616,0.0545,53024
86887,Kansas City,MO,39.49461,-94.19473,616,0.0626,76560
09036,Kansas City,MO,39.05783,-94.34756,616,0.0852,69594
15368,Kansas City,MO,39.05931,-94.20134,616,0.0685,20835
95110,Kansas City,MO,39.45632,-94.1416,616,0.0712,22873
85859,Kansas City,MO,39.09317,-94.58748,616,0.069,40131
33771,Kansas City,MO,39.04041,-94.22192,616,0.061,57559
83070,Kansas City,MO,38.86027,-94.37617,616,0.064,56123
47962,Kansas City,MO,39.07238,-94.80672,616,0.0884,51223
39424,Kansas City,MO,38.79286,-95.00543,616,0.0713,74208
70159,Kansas City,MO,39.53851,-94.41411,616,0.0634,55144
32349,Kansas City,MO,38.70838,-94.67415,616,0.0852,43951
25259,Kansas City,MO,39.54416,-94.60725,616,0.0943,16919
80268,Kansas City,MO,39.0382,-94.82241,616,0.0879,57328
68839,Kansas City,MO,39.04891,-94.23876,616,0.065,61309
15009,Kansas City,MO,38.92558,-94.54293,616,0.0806,46390
18493,Kansas City,MO,39.21578,-94.6493,616,0.0887,75474
50978,Kansas City,MO,39.30372,-94.51277,616,0.0828,53616
26263,Kansas City,MO,38.78274,-94.70138,616,0.0663,4385
61144,Kansas City,MO,39.34192,-94.55631,616,0.0731,5202
09715,Kansas City,MO,39.14861,-94.51842,616,0.0755,61125
67593,Kansas City,MO,39.03566,-94.74369,616,0.0602,57643
46048,Kansas City,MO,39.12646,-94.70064,616,0.0614,70270
04115,Kansas City,MO,39.32366,-94.5664,616,0.0848,67249
77136,Kansas City,MO,38.85782,-94.6187,616,0.094,76952
87037,Kansas City,MO,39.15246,-94.93578,616,0.0769,34265
31682,Kansas City,MO,38.87889,-94.38624,616,0.0643,71880
05233,Kansas City,MO,38.66994,-94.80989,616,0.0784,43160
41273,Kansas City,MO,39.39067,-94.86357,616,0.0743,56383
10199,Kansas City,MO,38.80794,-94.27251,616,0.0673,14070
39658,Kansas City,MO,39.30409,-94.69759,616,0.078,21610
56948,Kansas City,MO,39.19813,-94.44607,616,0.0623,33866
19179,Kansas City,MO,38.66196,-94.5305,616,0.0588,68242
88644,Kansas City,MO,39.08326,-94.821,616,0.0612,52107
14622,Kansas City,MO,39.27328,-94.34443,616,0.082,31092
94708,Kansas City,MO,39.51863,-94.20998,616,0.0711,32652
69513,Kansas City,MO,38.95977,-94.85655,616,0.0626,66683
58945,Kansas City,MO,38.7797,-94.81505,616,0.0843,4945
57495,Kansas City,MO,39.20047,-94.66149,616,0.0833,36417
53471,Kansas City,MO,39.08033,-94.83695,616,0.0525,44910
49041,Kansas City,MO,39.33792,-94.16088,616,0.0708,54850
71920,Kansas City,MO,38.84898,-94.965,616,0.0875,38531
55637,Kansas City,MO,39.47295,-94.82087,616,0.0541,19559
53434,Kansas City,MO,39.23519,-94.53752,616,0.0682,6053
29828,Kansas City,MO,39.13264,-94.62333,616,0.0542,24791
25162,Kansas City,MO,39.24167,-94.87488,616,0.076,61933
08653,Kansas City,MO,38.83423,-94.90313,616,0.0827,51100
04854,Kansas City,MO,39.15618,-94.69736,616,0.0636,23867
16699,Kansas City,MO,39.33583,-94.63898,616,0.0586,22698
46314,Kansas City,MO,38.85599,-94.88716,616,0.0766,18979
05064,Kansas City,MO,38.81712,-94.38445,616,0.0761,59694
56294,Kansas City,MO,39.31726,-94.72928,616,0.0593,30820
38356,Kansas City,MO,38.89945,-94.97464,616,0.08,20926
56420,Kansas City,MO,38.81078,-94.3459,616,0.0637,68066
03694,Kansas City,MO,39.1132,-94.37321,616,0.0564,57107
